"last_name, first_name","player_id","team_name_alt","pitch_type","pitch_name","run_value_per_100","run_value","pitches","pitch_usage","pa","ba","slg","woba","whiff_percent","k_percent","put_away","est_ba","est_slg","est_woba","hard_hit_percent"
"Peña, Jeremy",665161,"HOU","SI","Sinker",-0.3,-1,"459",20.2,"147","0.301","0.382","0.328",9.5,10.2,16,"0.283","0.366","0.314",37.7
"Stephenson, Tyler",663886,"CIN","FF","4-Seam Fastball",2.1,11,"524",26.9,"146","0.29","0.58","0.397",17,21.9,20.1,"0.258","0.523","0.365",51
"Cruz, Oneil",665833,"PIT","FF","4-Seam Fastball",1.7,10,"603",25.3,"146","0.354","0.577","0.422",19.9,17.8,14.2,"0.338","0.635","0.439",65.1
"Contreras, William",661388,"MIL","SI","Sinker",1.8,9,"515",19.2,"145","0.346","0.528","0.424",13.6,10.3,13,"0.337","0.521","0.406",57.5
"O'Hoppe, Logan",681351,"LAA","FF","4-Seam Fastball",-1.1,-6,"537",27.1,"145","0.194","0.313","0.261",34.2,36.6,27.9,"0.218","0.439","0.309",53.1
"Tellez, Rowdy",642133,"PIT","FF","4-Seam Fastball",-1.3,-8,"573",34.4,"144","0.203","0.358","0.305",15.2,20.8,21.6,"0.231","0.453","0.341",46.3
"Benson, Will",666181,"CIN","FF","4-Seam Fastball",-0.5,-3,"554",33.5,"144","0.184","0.416","0.301",32.1,34,25.3,"0.175","0.359","0.281",42.3
"Siri, Jose",642350,"TB","FF","4-Seam Fastball",1.4,8,"551",30.8,"144","0.213","0.5","0.353",45.1,40.3,27.8,"0.208","0.526","0.366",47.7
"Stephenson, Tyler",663886,"CIN","SI","Sinker",0.1,1,"469",24.1,"143","0.252","0.386","0.348",15.1,16.1,25,"0.273","0.419","0.343",46.2
"Rafaela, Ceddanne",678882,"BOS","FF","4-Seam Fastball",-0.6,-4,"621",30,"143","0.224","0.448","0.303",37.9,38.5,23.6,"0.189","0.406","0.275",53.8
"Harris II, Michael",671739,"ATL","FF","4-Seam Fastball",-0.1,-1,"607",36,"143","0.263","0.429","0.332",16.4,16.1,12.8,"0.303","0.501","0.371",48.6
"Bohm, Alec",664761,"PHI","SI","Sinker",-1.2,-5,"434",20.5,"143","0.254","0.385","0.308",9.7,9.8,18.2,"0.322","0.47","0.368",51.7
"Candelario, Jeimer",600869,"CIN","FF","4-Seam Fastball",2.8,15,"524",29.4,"143","0.286","0.611","0.404",23.6,20.3,17.3,"0.245","0.475","0.344",39.4
"Steer, Spencer",668715,"CIN","SI","Sinker",-0.2,-1,"528",20.1,"143","0.268","0.457","0.351",13,13.3,17.1,"0.279","0.421","0.344",54.1
"Canha, Mark",592192,"SF","FF","4-Seam Fastball",-0.4,-2,"611",31.4,"143","0.226","0.313","0.311",23,21.7,15.7,"0.187","0.274","0.289",43.7
"Díaz, Yandy",650490,"TB","SI","Sinker",0,0,"559",22.7,"143","0.29","0.374","0.351",9.7,14.7,19.4,"0.278","0.385","0.323",52.3
"Urshela, Gio",570482,"ATL","FF","4-Seam Fastball",-0.1,0,"529",31.2,"142","0.252","0.412","0.325",21.1,19,16.4,"0.26","0.433","0.324",35.2
"Adames, Willy",642715,"MIL","SI","Sinker",0.4,2,"523",19.1,"142","0.305","0.484","0.376",16.7,14.8,19.1,"0.305","0.528","0.386",40.7
"Ruiz, Keibert",660688,"WSH","FF","4-Seam Fastball",-0.6,-3,"442",26.6,"142","0.243","0.404","0.297",6.9,8.5,10.6,"0.259","0.372","0.291",24.2
"O'Neill, Tyler",641933,"BOS","FF","4-Seam Fastball",1.9,11,"579",29.2,"142","0.238","0.557","0.384",30.6,31.7,21.6,"0.2","0.521","0.357",65.4
"Haniger, Mitch",571745,"SEA","FF","4-Seam Fastball",-1.4,-8,"542",30.8,"141","0.208","0.392","0.305",27.4,24.8,21.6,"0.219","0.403","0.314",45.6
"Chapman, Matt",656305,"SF","SI","Sinker",0.7,3,"468",17.3,"141","0.283","0.417","0.37",12.1,12.8,16.5,"0.316","0.478","0.398",52
"Thomas, Lane",657041,"CLE","FF","4-Seam Fastball",0.9,5,"577",27.7,"141","0.264","0.504","0.38",20.2,30.5,22.9,"0.267","0.455","0.355",55
"Nootbaar, Lars",663457,"STL","FF","4-Seam Fastball",0.1,1,"550",33.2,"140","0.246","0.458","0.363",14.3,19.3,16.4,"0.304","0.547","0.411",59.8
"Morel, Christopher",666624,"TB","SI","Sinker",-2,-9,"427",18.2,"140","0.24","0.304","0.286",16.4,10.7,17.6,"0.282","0.4","0.337",44.1
"Volpe, Anthony",683011,"NYY","SI","Sinker",-0.1,0,"524",18.7,"140","0.304","0.416","0.361",11.9,12.9,15.9,"0.269","0.337","0.309",36.1
"Crow-Armstrong, Pete",691718,"CHC","FF","4-Seam Fastball",-0.6,-3,"499",35.1,"139","0.198","0.322","0.284",30.8,25.9,21.1,"0.202","0.371","0.29",47.2
"Martinez, J.D.",502110,"NYM","FF","4-Seam Fastball",0.5,3,"652",31.8,"139","0.224","0.474","0.359",19.6,30.9,19.3,"0.25","0.524","0.388",60.3
"Keith, Colt",690993,"DET","FF","4-Seam Fastball",0.2,1,"603",29.8,"138","0.312","0.408","0.358",16.3,15.9,14.8,"0.282","0.403","0.334",47.6
"McKinstry, Zach",656716,"DET","FF","4-Seam Fastball",-2.4,-11,"457",36.6,"138","0.165","0.223","0.236",16,17.4,16.4,"0.21","0.331","0.287",34.7
"García Jr., Luis",671277,"WSH","FF","4-Seam Fastball",-0.3,-2,"522",27.7,"137","0.294","0.397","0.328",14.3,12.4,11.8,"0.325","0.569","0.403",54.5
"Arraez, Luis",650333,"SD","SI","Sinker",-0.7,-3,"435",18,"137","0.307","0.354","0.315",4.8,2.2,3.5,"0.324","0.412","0.341",31
"Soto, Juan",665742,"NYY","SI","Sinker",3.3,16,"485",16.4,"137","0.379","0.707","0.504",14.5,13.9,17.9,"0.377","0.766","0.518",60.2
"Hoerner, Nico",663538,"CHC","SI","Sinker",0.6,3,"508",22,"136","0.294","0.403","0.388",4.3,4.4,6.5,"0.286","0.348","0.326",32.5
"Wade Jr., LaMonte",664774,"SF","FF","4-Seam Fastball",0.5,3,"634",38.7,"136","0.225","0.363","0.361",21.4,19.1,14.8,"0.287","0.502","0.419",48.7
"Witt Jr., Bobby",677951,"KC","SL","Slider",1.3,7,"536",20.6,"136","0.317","0.484","0.379",29.7,16.2,13.8,"0.274","0.422","0.332",38.1
"Moniak, Mickey",666160,"LAA","FF","4-Seam Fastball",-0.4,-2,"515",33.6,"135","0.198","0.405","0.283",31.4,27.4,20.4,"0.209","0.423","0.295",42.7
"Young, Jacob",696285,"WSH","FF","4-Seam Fastball",-1.1,-6,"545",27.9,"135","0.256","0.339","0.292",15.7,18.5,17.4,"0.284","0.368","0.306",35.3
"Cronenworth, Jake",630105,"SD","SI","Sinker",-1.3,-6,"441",16,"135","0.244","0.317","0.312",8.6,11.1,14.7,"0.249","0.345","0.295",30.3
"Toro, Abraham",647351,"OAK","FF","4-Seam Fastball",-0.8,-4,"510",36.6,"134","0.248","0.372","0.304",12.9,13.4,11.8,"0.251","0.403","0.315",24.8
"Diaz, Yainer",673237,"HOU","FF","4-Seam Fastball",0,0,"628",29.5,"134","0.289","0.455","0.359",27,26.9,18.6,"0.278","0.444","0.342",60.5
"Suárez, Eugenio",553993,"AZ","SI","Sinker",0.7,3,"460",18.1,"134","0.325","0.456","0.391",14.5,11.9,17.6,"0.324","0.517","0.4",45.5
"Tucker, Kyle",663656,"HOU","FF","4-Seam Fastball",3.6,18,"512",38,"134","0.324","0.695","0.481",13.1,9.7,9.4,"0.287","0.614","0.445",48.4
"Brown, Seth",664913,"OAK","FF","4-Seam Fastball",0.1,0,"480",30.9,"133","0.262","0.46","0.33",20.1,26.3,24.8,"0.27","0.506","0.345",53.3
"Triolo, Jared",669707,"PIT","FF","4-Seam Fastball",-1.1,-6,"531",30.1,"133","0.186","0.336","0.283",26,29.3,21.3,"0.199","0.326","0.286",35.5
"Polanco, Jorge",593871,"SEA","FF","4-Seam Fastball",-0.2,-1,"608",31.2,"133","0.22","0.424","0.327",19,26.3,19.2,"0.218","0.482","0.34",49.4
"Perez, Salvador",521692,"KC","SL","Slider",0.9,4,"455",19.8,"132","0.275","0.442","0.352",34.3,19.7,18.1,"0.267","0.483","0.347",38.9
"Semien, Marcus",543760,"TEX","SI","Sinker",0.4,2,"418",15.9,"132","0.273","0.405","0.341",11.1,11.4,14.6,"0.304","0.453","0.358",39.6
"Rocchio, Brayan",677587,"CLE","FF","4-Seam Fastball",-0.6,-3,"560",33.6,"132","0.214","0.366","0.312",16.4,17.4,13.5,"0.196","0.321","0.282",22
"Burger, Jake",669394,"MIA","SI","Sinker",0.3,1,"424",20.4,"132","0.303","0.454","0.373",12.7,10.6,25,"0.285","0.418","0.343",41.9
"Albies, Ozzie",645277,"ATL","FF","4-Seam Fastball",-0.1,0,"544",33,"131","0.233","0.405","0.315",16.1,11.5,9.6,"0.252","0.462","0.342",38.2
"Ramírez, José",608070,"CLE","CH","Changeup",1.2,6,"472",17.3,"131","0.267","0.5","0.345",16.3,9.9,8.8,"0.263","0.395","0.312",33.9
"Wong, Connor",657136,"BOS","FF","4-Seam Fastball",-1,-6,"602",32.3,"131","0.239","0.299","0.297",27.9,30.5,20.2,"0.202","0.315","0.27",38.5
"Tauchman, Mike",643565,"CHC","FF","4-Seam Fastball",-0.2,-1,"622",40.5,"131","0.202","0.333","0.339",23,24.4,15.2,"0.206","0.346","0.347",42.6
"Realmuto, J.T.",592663,"PHI","FF","4-Seam Fastball",-1.1,-5,"496",31.3,"131","0.248","0.372","0.303",21.5,26,21.4,"0.269","0.445","0.335",58.6
"Alonso, Pete",624413,"NYM","SL","Slider",-1.2,-7,"530",19.1,"130","0.145","0.239","0.209",38,31.5,22.2,"0.18","0.295","0.239",29.1
"Stanton, Giancarlo",519317,"NYY","FF","4-Seam Fastball",0.1,1,"570",31.1,"130","0.219","0.456","0.337",29.1,30.8,23.4,"0.22","0.522","0.354",56
"Garver, Mitch",641598,"SEA","FF","4-Seam Fastball",1.6,8,"471",26,"130","0.232","0.527","0.364",26.5,32.3,24.7,"0.211","0.459","0.339",56.3
"Arcia, Orlando",606115,"ATL","SI","Sinker",-1.6,-7,"455",19.5,"130","0.235","0.345","0.293",13.4,8.5,12.1,"0.245","0.364","0.299",33.9
"Naylor, Bo",666310,"CLE","FF","4-Seam Fastball",-1.4,-8,"544",33.5,"130","0.16","0.378","0.265",28.6,33.1,23.4,"0.173","0.347","0.255",42.9
"Mountcastle, Ryan",663624,"BAL","FF","4-Seam Fastball",0.9,5,"594",31.2,"130","0.316","0.504","0.383",24.9,25.4,17.3,"0.287","0.478","0.362",50
"Lopez, Nicky",670032,"CWS","FF","4-Seam Fastball",1.5,8,"538",33,"128","0.346","0.452","0.415",12.4,8.6,9.2,"0.294","0.405","0.367",22.9
"Dubón, Mauricio",643289,"HOU","FF","4-Seam Fastball",-1.6,-8,"486",33.5,"128","0.239","0.282","0.265",23.7,18.8,16.4,"0.203","0.28","0.247",30.2
"Suzuki, Seiya",673548,"CHC","SI","Sinker",2.6,13,"477",19,"127","0.379","0.592","0.469",9.3,17.3,17.5,"0.332","0.534","0.43",56.1
"Miranda, Jose",669304,"MIN","FF","4-Seam Fastball",1.4,6,"445",28.9,"127","0.315","0.586","0.41",16.3,11,12,"0.27","0.448","0.35",46.5
"Witt Jr., Bobby",677951,"KC","SI","Sinker",3.5,14,"387",14.9,"127","0.384","0.634","0.469",8.2,7.1,12.2,"0.38","0.707","0.487",60
"Hernández, Teoscar",606192,"LAD","SL","Slider",-1.2,-6,"508",19.5,"127","0.203","0.398","0.268",45.5,37,27.6,"0.21","0.409","0.276",42.1
"Caballero, José",676609,"TB","FF","4-Seam Fastball",-0.2,-1,"529",27.9,"126","0.229","0.45","0.332",24.6,30.2,20.9,"0.196","0.362","0.296",37.3
"Judge, Aaron",592450,"NYY","SI","Sinker",4.3,20,"479",16.6,"126","0.38","0.731","0.517",15.2,18.3,22.8,"0.365","0.772","0.513",71.8
"Soler, Jorge",624585,"ATL","SI","Sinker",0.9,5,"490",20.8,"126","0.287","0.475","0.416",16,12.7,17,"0.297","0.491","0.404",41.9
"Gorman, Nolan",669357,"STL","FF","4-Seam Fastball",-0.7,-4,"616",38.6,"126","0.174","0.349","0.279",35,41.3,24.9,"0.177","0.388","0.298",48.3
"Neto, Zach",687263,"LAA","SI","Sinker",-0.8,-4,"443",19.4,"125","0.252","0.378","0.334",14.1,11.2,18.4,"0.278","0.449","0.354",39.8
"Semien, Marcus",543760,"TEX","SL","Slider",-1.1,-6,"543",20.7,"125","0.207","0.284","0.244",32.4,24.8,19.9,"0.189","0.242","0.219",20.9
"Kiner-Falefa, Isiah",643396,"PIT","FF","4-Seam Fastball",0.2,1,"491",28.7,"125","0.31","0.414","0.346",10.9,13.6,12.8,"0.294","0.402","0.327",34
"Singleton, Jon",572138,"HOU","FF","4-Seam Fastball",0.5,3,"521",32,"125","0.277","0.426","0.377",15.8,18.4,16.1,"0.248","0.417","0.363",40.5
"Bogaerts, Xander",593428,"SD","FF","4-Seam Fastball",0.5,2,"483",27,"125","0.362","0.483","0.387",8.8,8.8,8.9,"0.288","0.408","0.324",39.6
"Isbel, Kyle",664728,"KC","FF","4-Seam Fastball",-0.4,-2,"511",32.3,"125","0.241","0.417","0.326",16.3,23.2,19.6,"0.252","0.391","0.329",42.7
"Raleigh, Cal",663728,"SEA","CH","Changeup",0.1,1,"456",18.1,"125","0.22","0.441","0.291",34.6,24,18.8,"0.251","0.487","0.328",34.4
"Altuve, Jose",514888,"HOU","SL","Slider",1,5,"448",18.3,"125","0.277","0.438","0.362",29.7,20,17.7,"0.249","0.392","0.32",29.9
"Contreras, Willson",575929,"STL","FF","4-Seam Fastball",1.2,6,"492",35.6,"124","0.296","0.469","0.407",31.8,29,21.3,"0.251","0.4","0.367",56.5
"Peña, Jeremy",665161,"HOU","SL","Slider",-0.6,-3,"435",19.1,"124","0.246","0.398","0.291",35.9,26.6,21.7,"0.248","0.386","0.288",39.5
"Ohtani, Shohei",660271,"LAD","SI","Sinker",2.9,12,"423",14.9,"124","0.361","0.574","0.448",14.5,16.1,22,"0.344","0.579","0.434",60.2
"Torres, Gleyber",650402,"NYY","SI","Sinker",2.6,11,"429",15.2,"124","0.44","0.642","0.495",14.5,13.7,15.6,"0.325","0.475","0.385",52.7
"Diaz, Yainer",673237,"HOU","SL","Slider",-0.2,-1,"387",18.2,"124","0.291","0.419","0.317",27.3,15.3,18.6,"0.298","0.464","0.331",48
"McCutchen, Andrew",457705,"PIT","SI","Sinker",1.8,9,"472",21.8,"123","0.269","0.528","0.411",15.1,12.2,12.3,"0.278","0.534","0.383",43.6
"Buxton, Byron",621439,"MIN","FF","4-Seam Fastball",2.5,11,"440",30.2,"123","0.327","0.664","0.449",22.4,18.7,17,"0.295","0.627","0.418",59.3
"Pederson, Joc",592626,"AZ","FF","4-Seam Fastball",2.4,13,"552",30.5,"123","0.291","0.602","0.428",28.5,31.7,24.4,"0.206","0.434","0.338",56.3
"Hernández, Teoscar",606192,"LAD","SI","Sinker",0.8,4,"498",19.1,"123","0.343","0.467","0.407",18.1,13,14.5,"0.318","0.512","0.407",51.7
"Turner, Justin",457759,"SEA","SI","Sinker",0.3,1,"471",20.3,"123","0.304","0.363","0.374",8,6.5,7.5,"0.265","0.336","0.33",30.2
"Ward, Taylor",621493,"LAA","SI","Sinker",-0.4,-2,"449",17.3,"122","0.279","0.413","0.347",15.1,15.6,21.8,"0.295","0.455","0.375",51.7
"Altuve, Jose",514888,"HOU","SI","Sinker",-0.3,-1,"451",18.4,"122","0.304","0.393","0.338",13.9,8.2,13.7,"0.295","0.403","0.336",29.4
"Fermin, Freddy",666023,"KC","FF","4-Seam Fastball",-1.2,-6,"472",32.9,"122","0.282","0.318","0.3",21,15.6,12.1,"0.236","0.324","0.279",35.5
"Friedl, TJ",670770,"CIN","FF","4-Seam Fastball",0.6,2,"440",34.2,"122","0.24","0.462","0.348",14.4,9.8,11.1,"0.232","0.346","0.31",28.7
"Lowe, Josh",666139,"TB","FF","4-Seam Fastball",0.2,1,"585",35,"122","0.243","0.421","0.334",28.2,27.9,17,"0.251","0.449","0.348",57.5
"Yoshida, Masataka",807799,"BOS","FF","4-Seam Fastball",0.4,2,"503",31.6,"122","0.282","0.437","0.366",9.1,11.5,11.6,"0.269","0.418","0.352",39.6
"Arozarena, Randy",668227,"SEA","SI","Sinker",-0.1,-1,"525",18.9,"121","0.272","0.304","0.37",20.1,13.2,13.6,"0.287","0.385","0.403",50.6
"Hernández, Enrique",571771,"LAD","FF","4-Seam Fastball",-2.4,-11,"461",30.4,"121","0.17","0.268","0.221",19.3,18.2,15.6,"0.216","0.318","0.26",42.9
"Westburg, Jordan",676059,"BAL","FF","4-Seam Fastball",2.5,10,"403",24.7,"121","0.294","0.624","0.413",25.6,23.1,21.9,"0.302","0.641","0.425",54.9
"Young, Jacob",696285,"WSH","SI","Sinker",0.4,2,"436",22.3,"121","0.346","0.449","0.401",13.9,12.4,15.2,"0.287","0.37","0.332",34.4
"Ward, Taylor",621493,"LAA","SL","Slider",-1.3,-7,"533",20.5,"121","0.164","0.3","0.244",35.3,31.4,22.4,"0.194","0.327","0.267",30.1
"Langford, Wyatt",694671,"TEX","SL","Slider",-1,-5,"448",19.9,"120","0.209","0.355","0.275",24.9,20,17.5,"0.254","0.425","0.321",39.1
"Burger, Jake",669394,"MIA","FF","4-Seam Fastball",1.9,9,"486",23.4,"120","0.302","0.651","0.428",22.8,24.2,18.8,"0.281","0.663","0.427",64.1
"Rafaela, Ceddanne",678882,"BOS","SL","Slider",0.6,2,"400",19.3,"120","0.328","0.429","0.349",31.6,17.5,16.5,"0.275","0.355","0.278",28.6
"Paredes, Isaac",670623,"CHC","SI","Sinker",1.4,7,"487",17.1,"120","0.309","0.532","0.426",11.5,15,13.1,"0.247","0.389","0.364",33.8
"Doyle, Brenton",686668,"COL","SI","Sinker",2.4,10,"412",19.1,"120","0.37","0.62","0.451",12.7,10.8,17.6,"0.334","0.564","0.412",48.5
"Rodgers, Brendan",663898,"COL","FF","4-Seam Fastball",0.8,4,"512",24.6,"120","0.348","0.518","0.403",18.8,26.7,18.9,"0.277","0.45","0.336",50
"Langford, Wyatt",694671,"TEX","SI","Sinker",0.3,2,"434",19.2,"119","0.294","0.431","0.363",13.9,15.1,21.2,"0.285","0.422","0.357",40
"Bader, Harrison",664056,"NYM","FF","4-Seam Fastball",0.1,0,"434",26.4,"119","0.269","0.423","0.348",16.7,24.4,22.3,"0.251","0.413","0.337",42.7
"Ohtani, Shohei",660271,"LAD","SL","Slider",4.1,18,"444",15.6,"119","0.318","0.841","0.499",40.4,26.1,21.4,"0.304","0.79","0.48",60.5
"Carroll, Corbin",682998,"AZ","SI","Sinker",1.6,6,"389",14.7,"119","0.291","0.447","0.375",10.8,14.3,22.1,"0.24","0.364","0.318",46
"Garcia, Maikel",672580,"KC","SI","Sinker",-1.6,-7,"416",17.6,"119","0.255","0.358","0.297",6.4,10.9,15.1,"0.27","0.359","0.306",49.5
"Rodgers, Brendan",663898,"COL","SI","Sinker",-1.9,-8,"403",19.4,"119","0.27","0.348","0.295",12.2,15.1,24.7,"0.245","0.317","0.262",43.3
"Kepler, Max",596146,"MIN","FF","4-Seam Fastball",-0.5,-2,"458",30.6,"118","0.269","0.407","0.334",21.5,15.3,13.5,"0.267","0.462","0.345",43.3
"Rodríguez, Julio",677594,"SEA","SI","Sinker",1.1,5,"400",16.8,"118","0.306","0.481","0.415",18.5,12.7,15,"0.332","0.556","0.409",58.1
"Massey, Michael",686681,"KC","FF","4-Seam Fastball",0.3,2,"486",36.5,"118","0.241","0.481","0.36",15.1,13.6,10.9,"0.234","0.419","0.314",37
"Espinal, Santiago",669289,"CIN","FF","4-Seam Fastball",-0.8,-4,"497",33,"118","0.238","0.4","0.308",10.9,12.7,10.7,"0.247","0.354","0.295",21.5
"Clement, Ernie",676391,"TOR","FF","4-Seam Fastball",-0.7,-3,"407",28.1,"118","0.261","0.468","0.333",16.6,14.4,16,"0.21","0.359","0.258",23.7
"Nimmo, Brandon",607043,"NYM","SI","Sinker",-1.4,-6,"453",16.5,"117","0.204","0.282","0.28",13.6,14.5,15.5,"0.245","0.386","0.322",38.4
"Rooker, Brent",667670,"OAK","SL","Slider",3.5,15,"430",18.1,"117","0.308","0.636","0.436",47.3,34.2,27.8,"0.248","0.555","0.375",44.8
"Arenado, Nolan",571448,"STL","SL","Slider",-0.8,-3,"415",16.9,"117","0.222","0.306","0.254",25.5,24.8,19.7,"0.227","0.312","0.266",35.8
"Henderson, Gunnar",683002,"BAL","SI","Sinker",0.3,2,"463",16,"117","0.305","0.421","0.385",11.8,12.8,14.4,"0.291","0.417","0.381",51.9
"Freeman, Freddie",518692,"LAD","SI","Sinker",-1.1,-5,"451",17.9,"117","0.248","0.356","0.316",10,6.8,6.9,"0.298","0.441","0.371",52.1
"Garcia, Maikel",672580,"KC","SL","Slider",0.1,0,"447",18.9,"117","0.277","0.348","0.3",18.9,12.8,11.5,"0.258","0.33","0.275",32
"Larnach, Trevor",663616,"MIN","FF","4-Seam Fastball",0.3,1,"437",27.7,"117","0.25","0.45","0.35",16.2,14.5,14.9,"0.329","0.622","0.441",53.6
"Swanson, Dansby",621020,"CHC","SI","Sinker",-1.2,-5,"410",17.4,"116","0.225","0.373","0.318",21.2,17.2,22,"0.284","0.472","0.369",46.3
"Rutschman, Adley",668939,"BAL","CH","Changeup",0.3,1,"419",16.2,"116","0.226","0.321","0.266",19.6,12.1,9.9,"0.266","0.358","0.298",24.5
"Seager, Corey",608369,"TEX","FF","4-Seam Fastball",1,5,"463",24.7,"115","0.239","0.523","0.338",21.5,24.3,18.9,"0.251","0.593","0.372",61.7
"Fry, David",681807,"CLE","FF","4-Seam Fastball",2.4,11,"432",28.5,"115","0.291","0.602","0.417",26.1,26.1,20.5,"0.276","0.503","0.371",42.5
"Tatis Jr., Fernando",665487,"SD","SI","Sinker",0.7,2,"354",22.8,"115","0.288","0.442","0.352",13,11.3,15.9,"0.36","0.584","0.434",51.6
"Freeman, Tyler",671289,"CLE","FF","4-Seam Fastball",-2,-9,"465",33.7,"115","0.179","0.211","0.272",14,14.8,14.3,"0.24","0.318","0.323",26.9
"Drury, Brandon",592273,"LAA","FF","4-Seam Fastball",-2.5,-12,"474",33.9,"115","0.154","0.212","0.211",28.3,33,23.5,"0.183","0.283","0.247",37.9
"Fitzgerald, Tyler",666149,"SF","FF","4-Seam Fastball",1.5,6,"372",28,"115","0.33","0.575","0.41",21.9,28.7,30,"0.267","0.48","0.347",43.8
"Robert Jr., Luis",673357,"CWS","FF","4-Seam Fastball",-0.4,-2,"472",29.3,"115","0.245","0.441","0.332",33.6,32.2,27.8,"0.24","0.503","0.361",57.6
"Fraley, Jake",641584,"CIN","FF","4-Seam Fastball",0.2,1,"392",29.5,"114","0.333","0.431","0.364",9.8,9.6,9.3,"0.289","0.398","0.343",24.7
"Rodríguez, Julio",677594,"SEA","SL","Slider",-0.2,-1,"434",18.2,"114","0.286","0.343","0.311",34.1,23.7,17.9,"0.271","0.414","0.328",41
"Horwitz, Spencer",687462,"TOR","FF","4-Seam Fastball",1.3,7,"515",32.6,"114","0.316","0.516","0.414",18.4,20.2,12.8,"0.254","0.418","0.356",37.5
"Ortiz, Joey",687401,"MIL","SI","Sinker",-0.6,-3,"475",22.4,"114","0.24","0.281","0.321",4.6,7.9,9.4,"0.238","0.306","0.305",33.7
"Jones, Nolan",666134,"COL","FF","4-Seam Fastball",0.1,0,"543",41.7,"114","0.226","0.333","0.32",26.4,36,21,"0.183","0.289","0.298",52.8
"Hamilton, David",666152,"BOS","FF","4-Seam Fastball",0.7,3,"364",30.6,"114","0.252","0.524","0.362",24,27.2,27,"0.203","0.368","0.288",34.7
"Arenado, Nolan",571448,"STL","SI","Sinker",0.3,1,"430",17.5,"114","0.315","0.413","0.374",11.3,5.3,9,"0.271","0.379","0.35",40.4
"Judge, Aaron",592450,"NYY","SL","Slider",1.4,7,"511",17.7,"113","0.244","0.453","0.394",43.3,25.7,19.1,"0.269","0.546","0.426",48.3
"Walls, Taylor",670764,"TB","FF","4-Seam Fastball",-1.4,-6,"424",41.2,"113","0.215","0.29","0.287",23.8,23.9,20.6,"0.207","0.306","0.291",34.8
"Neto, Zach",687263,"LAA","SL","Slider",1.3,6,"447",19.5,"113","0.295","0.571","0.377",40,31,21.9,"0.219","0.399","0.288",37
"Volpe, Anthony",683011,"NYY","SL","Slider",0,0,"484",17.3,"113","0.245","0.4","0.301",27.2,19.5,16.2,"0.231","0.351","0.264",26.1
"Wells, Austin",669224,"NYY","FF","4-Seam Fastball",-0.8,-4,"475",29,"113","0.189","0.379","0.321",25.2,23.9,18.8,"0.222","0.488","0.363",45.6
"d'Arnaud, Travis",518595,"ATL","FF","4-Seam Fastball",-0.1,-1,"470",34.7,"112","0.233","0.447","0.301",33.9,32.1,26.9,"0.25","0.46","0.326",48.6
"Verdugo, Alex",657077,"NYY","SI","Sinker",0.2,1,"403",17.2,"112","0.324","0.471","0.376",6.5,7.1,9.8,"0.29","0.425","0.341",40
"Lopez, Otto",672640,"MIA","FF","4-Seam Fastball",-1.1,-5,"428",27.7,"112","0.25","0.33","0.293",21.1,22.3,18.9,"0.282","0.443","0.34",53.8
"Kiner-Falefa, Isiah",643396,"PIT","SI","Sinker",-0.8,-3,"395",23.1,"112","0.25","0.365","0.306",9.3,13.4,23.1,"0.254","0.367","0.292",26.4
"Vierling, Matt",663837,"DET","SI","Sinker",-0.7,-3,"407",17.6,"112","0.269","0.407","0.316",10.1,18.8,22.1,"0.269","0.385","0.293",48.9
"Rizzo, Anthony",519203,"NYY","FF","4-Seam Fastball",-0.4,-2,"434",30.3,"111","0.24","0.344","0.315",20.1,18.9,14.5,"0.245","0.343","0.316",35.5
"Contreras, William",661388,"MIL","SL","Slider",0.4,2,"423",15.8,"111","0.252","0.359","0.321",35.7,23.4,18.4,"0.234","0.393","0.301",39
"Torkelson, Spencer",679529,"DET","FF","4-Seam Fastball",-0.3,-1,"460",28.9,"111","0.226","0.441","0.342",20,21.6,17.1,"0.21","0.402","0.326",42.9
"Chourio, Jackson",694192,"MIL","SI","Sinker",0.1,1,"449",21.4,"111","0.275","0.431","0.343",21.4,18,22.2,"0.253","0.349","0.298",43.9
"Winn, Masyn",691026,"STL","SI","Sinker",0.7,3,"436",17,"111","0.368","0.547","0.418",7.6,9,9.9,"0.354","0.483","0.38",41.2
"Goldschmidt, Paul",502671,"STL","SI","Sinker",1.1,5,"437",16.1,"111","0.293","0.515","0.41",16.2,16.2,16.4,"0.288","0.501","0.377",45.7
"Kim, Ha-Seong",673490,"SD","SI","Sinker",-1.5,-6,"422",21.3,"110","0.232","0.303","0.297",9.6,15.5,14,"0.242","0.311","0.276",36.5
"Rortvedt, Ben",666163,"TB","FF","4-Seam Fastball",-0.6,-3,"500",36.8,"110","0.227","0.295","0.326",16.4,17.3,13,"0.208","0.342","0.329",31.9
"Merrifield, Whit",593160,"ATL","FF","4-Seam Fastball",-2.1,-9,"441",33.2,"110","0.163","0.261","0.267",9.1,12.7,11.6,"0.205","0.318","0.303",24.4
"Duran, Jarren",680776,"BOS","SL","Slider",0.6,2,"387",13.6,"110","0.223","0.417","0.322",32.6,31.8,24.1,"0.218","0.396","0.29",30.4
"Thomas, Lane",657041,"CLE","SI","Sinker",0,0,"396",19,"110","0.282","0.466","0.34",9.2,15.5,19.1,"0.255","0.385","0.304",46.6
"Schwarber, Kyle",656941,"PHI","SL","Slider",1.5,7,"483",16.9,"109","0.25","0.479","0.359",40.7,38.5,25,"0.219","0.404","0.307",58.9
